SID;NAME;ISO;YEAR;COORDS;COORDS_MAX_WINDS;COORDS_MIN_DIST2LAND;BASIN;SUB BASIN;MONTH_START;MONTH_END;DATE_START;DATE_END;DATE_LAND_START;DATE_LAND_END;TOTAL_HOURS_EVENT;TOTAL_HOURS_IN_LAND;NATURE;GENERAL_CATEGORY;MAX_WIND;MIN_PRES;MIN_DIST2LAND;MAX_STORMSPEED;MAX_USA_SSHS;MAX_USA_SSHS_INLAND;V_LAND_KN;DISTANCE_TRACK;DISTANCE_TRACK_VINCENTY;34KN_POP;64KN_POP;96KN_POP;64KN_ASSETS;34KN_ASSETS;96KN_ASSETS;TOTAL_DAMAGE_(000$);TOTAL_DEATHS;POP_DEN_SQ_KM;RURAL_POP(%);HDI;Arable land (hectares per person);Cereal yield (kg per hectare);Food production index (2004-2006 = 100);GDP per capita (constant 2010 US$);Net flows from UN agencies US$;Life expectancy at birth, total (years);Adjusted savings: education expenditure (% of GNI);Income_level_Final;POP_MAX_34_ADJ;POP_MAX_50_ADJ;POP_MAX_64_ADJ;TOTAL_AFFECTED
2013322N13090;HELEN;IND;2013;[(13.3, 90.0), (13.6352, 89.4551), (14.0, 88.9), (14.395, 88.3352), (14.7, 87.8), (14.8024, 87.3272), (14.8, 86.9), (14.7925, 86.4699), (14.74, 86.18), (14.7666, 85.885), (14.7857, 85.5571), (14.8862, 85.257), (15.0, 85.05), (14.9675, 84.8925), (14.95, 84.5), (14.9887, 84.2344), (15.05, 84.1), (15.1, 84.0675), (15.25, 84.05), (15.3037, 84.0287), (15.4, 83.95), (15.4288, 83.9037), (15.5, 83.75), (15.5712, 83.6537), (15.65, 83.55), (15.7963, 83.4288), (15.9, 83.3), (16.0075, 83.1325), (16.1, 82.95), (16.1075, 82.7325), (16.15, 82.6), (16.1462, 82.275), (16.15, 81.95), (16.19, 81.7288), (16.2, 81.4), (16.0425, 81.2111), (15.8429, 80.8143), (15.8737, 80.4827), (16.06, 80.16), (16.2699, 79.7349), (16.5, 79.4), (16.8226, 79.0928), (17.2, 78.8)];[(15.9, 83.3)];[(16.0425, 81.2111), (15.8429, 80.8143), (15.8737, 80.4827), (16.06, 80.16), (16.2699, 79.7349), (16.5, 79.4), (16.8226, 79.0928), (17.2, 78.8)];NI;BB;11;11;18/11/2013 0:00;23/11/2013 6:00;22/11/2013 9:00;23/11/2013 6:00;126;21;TS;Cat 1;70;970;0;13;1;0;72.5;1381.294015;1277.813333;27106045;975784;0;5124549068;1.3255E+11;0;262000;10;430;68;0.607;0.122139574;2969.9;139.06;1544.619247;89183468.54;67.931;3.08;Low_Middle;34845641.72;10775442.55;6091829.494;40000
2013362S09053;BEJISA;REU;2014;[(-18.2, 53.3), (-18.6225, 53.4561), (-19.0, 53.65), (-19.3787, 53.763999999999996), (-19.75, 53.9), (-20.1176, 54.1387), (-20.5, 54.4), (-20.9437, 54.6075), (-21.35, 54.8), (-21.6225, 55.0002), (-21.85, 55.2), (-22.1175, 55.4113), (-22.4, 55.6), (-22.6962, 55.7811), (-23.0, 55.85), (-23.3113, 55.7128), (-23.6, 55.5), (-23.8399, 55.3786), (-24.05, 55.25), (-24.2311, 55.0909), (-24.45, 54.85), (-24.7813, 54.4839), (-25.15, 54.05), (-25.4784, 53.6583), (-25.8, 53.2), (-26.0947, 52.6303)];[(-19.0, 53.65)];[(-21.6225, 55.0002)];SI;SI;1;1;01/01/2014 12:00;04/01/2014 15:00;No landing;No landing;75;0;TS;Cat 4;115;937;45;13;4;No landing;101.5;1080.927437;876.9269236;884291;748062;361;0;0;0;85000;1;345;0.8;0.832006;0.059479719;3765.1;95.75;9163.633473;1028398.886;74.19439024;4.77;High_Middle;;;;265
2014015N10129;LINGLING;PHL;2014;[(9.6, 129.2), (9.59, 129.22299999999998), (9.6, 129.2), (9.64251, 129.108), (9.7, 129.0), (9.75749, 128.942), (9.8, 128.9), (9.81499, 128.857), (9.8, 128.8), (9.76501, 128.7), (9.7, 128.6), (9.60749, 128.55), (9.5, 128.5), (9.38501, 128.392), (9.28, 128.32), (9.28582, 128.313), (9.38571, 128.257), (9.57875, 128.09799999999998), (9.75556, 127.9), (9.82253, 127.691), (9.80909, 127.527), (9.73415, 127.446), (9.63333, 127.433), (9.54083, 127.475), (9.46154, 127.562), (9.35642, 127.664), (9.19333, 127.78), (8.94315, 127.915), (8.675, 128.025), (8.46374, 128.06), (8.275, 128.05), (8.07813, 128.02700000000002), (7.9, 128.0), (7.758739999999999, 127.983), (7.65333, 127.993), (7.53072, 128.07299999999998), (7.39231, 128.192), (7.23832, 128.29), (7.15, 128.34), (7.0525, 128.425), (6.86, 128.58), (6.72757, 128.64), (6.3, 129.0)];[(9.46154, 127.562), (9.35642, 127.664), (9.19333, 127.78), (8.94315, 127.915), (8.675, 128.025), (8.46374, 128.06), (8.275, 128.05), (8.07813, 128.02700000000002), (7.9, 128.0), (7.758739999999999, 127.983), (7.65333, 127.993), (7.53072, 128.07299999999998), (7.39231, 128.192), (7.23832, 128.29), (7.15, 128.34)];[(9.63333, 127.433)];WP;WP;1;1;15/01/2014 0:00;20/01/2014 6:00;No landing;No landing;126;0;TS;TS;35;1000;139;11;-1;No landing;35.1;701.0496316;365.6315614;;;;;;;12591;79;336;53.9;0.697;0.05561462;3637.4;117.46;2495.575295;25714208.5;70.481;1.84;Low_Middle;;;;1148707
2014029N10143;KAJIKI;PHL;2014;[(9.64, 130.433), (9.82169, 129.313), (9.975, 128.15), (10.1367, 127.056), (10.325, 126.0), (10.5689, 124.966), (10.84, 124.06), (11.0739, 123.142), (11.2167, 122.117), (11.2931, 121.178), (11.3286, 120.186), (11.1986, 119.115), (11.15, 118.05)];[(9.975, 128.15)];[(10.5689, 124.966), (11.2167, 122.117)];WP;WP;1;2;31/01/2014 0:00;01/02/2014 12:00;31/01/2014 15:00;01/02/2014 0:00;36;9;TS;TS;45;990;0;23;0;-1;44.9;1374.148056;1366.111738;1268440;0;0;0;12179502226;0;3200;6;336;53.9;0.697;0.05561462;3637.4;117.46;2495.575295;25714208.5;70.481;1.84;Low_Middle;9519339.133;10139364.91;4595531.489;47740
2014068S16169;LUSI;VUT;2014;[(-15.7, 169.3), (-15.4299, 169.032), (-15.2, 168.7), (-15.0352, 168.278), (-14.94, 168.0), (-14.9047, 167.553), (-14.8143, 167.12900000000005), (-14.5372, 166.975), (-14.3, 167.05), (-14.4001, 167.011), (-14.65, 166.95), (-14.8825, 166.84900000000005), (-15.1, 166.8), (-15.2438, 166.895), (-15.35, 167.05), (-15.4462, 167.16), (-15.55, 167.3), (-15.6775, 167.51), (-15.85, 167.75), (-16.0886, 167.94099999999997), (-16.35, 168.2), (-16.5938, 168.616), (-16.8, 169.1), (-16.9061, 169.543), (-17.05, 170.0), (-17.3439, 170.52599999999995), (-17.75, 171.0), (-18.2347, 171.294), (-18.75, 171.55), (-19.2036, 171.892), (-19.65, 172.3), (-20.1102, 172.8), (-20.6, 173.3), (-21.0975, 173.74200000000005), (-23.3714, 174.114), (-24.3108, 174.054)];[(-21.0975, 173.74200000000005)];[(-15.2438, 166.895), (-15.35, 167.05)];SP;SP;3;3;08/03/2014 18:00;13/03/2014 9:00;10/03/2014 9:00;10/03/2014 12:00;111;3;TS;Cat 1;75;965;0;19;1;0;59.1;1793.931434;1074.957142;172072;0;0;0;656220405;0;2000;12;21.2;75.1;0.589;0.075789729;618;122.63;2854.223636;1215195.38;69.719;4.812570521;Low_Middle;60505.36708;60505.36708;50209.59449;20006
2014092S11159;ITA;PNG;2014;[(-12.1901, 154.537), (-12.15, 154.2), (-12.1424, 154.084), (-12.15, 154.05), (-12.1675, 153.954), (-12.2, 153.85), (-12.2589, 153.746), (-12.3, 153.65), (-12.2825, 153.564), (-12.2, 153.5), (-12.0788, 153.525), (-12.0, 153.6), (-12.0, 153.64), (-11.85, 153.5), (-11.7809, 153.352), (-11.75, 153.2), (-11.7037, 153.046), (-11.65, 152.9), (-11.575, 152.775), (-11.5, 152.65), (-11.4387, 152.511), (-11.4, 152.35), (-11.3961, 152.191), (-11.4, 151.95), (-11.3788, 151.55100000000004), (-11.35, 151.1), (-11.3099, 150.72899999999996), (-11.3, 150.35), (-11.3563, 149.904), (-11.45, 149.45), (-11.5274, 149.039), (-11.65, 148.65), (-11.8562, 148.275), (-12.1, 147.9), (-12.34, 147.493), (-12.55, 147.1), (-12.675, 146.745)];[(-12.675, 146.745)];[(-11.3, 150.35)];SP;EA;4;4;05/04/2014 21:00;10/04/2014 9:00;No landing;No landing;108;0;TS;Cat 4;130;925;67;9;4;No landing;71.1;955.4516656;848.8558967;158511;6953;0;18303079;676838526;0;;;17.1;87;0.531;0.037751372;4725.3;120.91;2237.003857;9298799.216;63.181;6.9;Low_Middle;198427.8964;25647.14005;0;12346
2014164N19116;HAGIBIS;CHN;2014;[(19.1478, 116.399), (19.4, 116.7), (19.5074, 116.838), (19.64, 116.84), (19.8684, 116.941), (20.1, 117.014), (20.3075, 117.009), (20.44, 116.94), (20.5996, 116.883), (20.7786, 116.857), (20.9606, 116.873), (21.15, 116.875), (21.3637, 116.87), (21.6, 116.85), (21.8475, 116.804), (22.125, 116.75), (22.45, 116.714), (22.775, 116.675), (23.0488, 116.609), (23.3, 116.55), (23.5425, 116.511), (23.8, 116.525), (24.0767, 116.572), (24.425, 116.75), (24.9105, 117.098), (25.4, 117.6), (25.7454, 118.177), (26.05, 118.85), (26.3746, 119.528), (26.75, 120.35), (27.2301, 121.334), (27.725, 122.575), (28.1309, 124.043)];[(22.125, 116.75), (22.45, 116.714), (22.775, 116.675)];[(23.3, 116.55), (23.5425, 116.511), (23.8, 116.525), (24.0767, 116.572), (24.425, 116.75), (24.9105, 117.098), (25.4, 117.6), (25.7454, 118.177), (26.05, 118.85), (26.3746, 119.528)];WP;WP;6;6;13/06/2014 3:00;17/06/2014 3:00;15/06/2014 12:00;16/06/2014 15:00;96;27;TS;TS;50;985;0;29;0;0;55.9;1467.954334;1263.356019;34169930;0;0;0;7.01908E+11;0;131000;;148;45.7;0.735;0.077477332;5891.9;131.86;6096.487817;49705844.76;75.629;1.79;High_Middle;88716634.89;52723904.64;37839227.64;5000
2014184N08147;NEOGURI;JPN;2014;[(18.925, 130.3), (19.2707, 129.668), (19.65, 129.1), (20.0052, 128.684), (20.425, 128.3), (21.0052, 127.779), (21.575, 127.3), (21.9529, 127.0), (22.375, 126.775), (23.0382, 126.517), (23.7, 126.2), (24.308000000000003, 126.101), (24.975, 126.05), (25.7807, 125.854), (26.55, 125.675), (27.1581, 125.622), (27.725, 125.675), (28.3512, 125.706), (28.95, 125.8), (31.8, 127.7), (31.9137, 128.405), (32.075, 129.175), (32.1499, 130.094), (32.275, 131.325), (32.5698, 132.637), (33.0, 134.025), (33.4115, 135.319), (33.8, 136.725), (34.1841, 137.929), (34.5458, 138.765), (34.7, 139.254), (34.9073, 139.679), (35.3666, 140.566), (36.625, 141.96200000000005), (37.5332, 142.6), (38.0, 142.96), (38.723, 144.09799999999996), (39.8, 145.5), (41.4116, 146.838), (44.7203, 147.972), (46.2, 147.7), (47.9072, 147.362), (50.2, 148.4), (50.6768, 148.641)];[(20.425, 128.3)];[(32.275, 131.325)];WP;WP;7;7;06/07/2014 12:00;12/07/2014 15:00;10/07/2014 0:00;10/07/2014 0:00;147;0;TS;Cat 5;140;918;0;38;5;0;74.6;4855.493961;3877.999358;6515562;103393;0;14522532466;8.34345E+11;0;156000;7;352;8.7;0.904;0.033172004;6080.6;96.87;46484.15527;0;83.58780488;2.986867575;High;99084257.38;21276948.18;13421293.79;666
2014190N08154;RAMMASUN;PHL;2014;[(13.4156, 131.52), (13.25, 130.65), (13.071, 129.881), (12.9, 129.225), (12.7609, 128.689), (12.675, 128.175), (12.6544, 127.553), (12.675, 126.9), (12.6812, 126.254), (12.725, 125.65), (12.8234, 125.15), (12.975, 124.65), (13.1505, 124.059), (13.375, 123.4), (13.6662, 122.686), (13.95, 121.95), (14.1135, 121.251), (14.3, 120.55), (14.67, 119.805), (15.025, 119.075), (15.1686, 118.389), (15.275, 117.775), (15.4879, 117.254), (15.75, 116.775), (16.0357, 116.244), (16.325, 115.75), (16.5673, 115.35), (16.825, 115.0)];[(13.375, 123.4)];[(13.375, 123.4), (14.1135, 121.251)];WP;WP;7;7;13/07/2014 21:00;17/07/2014 6:00;15/07/2014 12:00;15/07/2014 21:00;81;9;TS;Cat 4;115;930;0;18;4;4;127.2;1891.163431;1814.64317;51401507;39473581;22759697;3.24829E+11;4.63539E+11;1.75321E+11;820576;111;336;53.9;0.697;0.05561462;3637.4;117.46;2495.575295;25714208.5;70.481;1.84;Low_Middle;45668024.29;36925914.4;20097333.48;4654966
2014190N08154;RAMMASUN;CHN;2014;[(17.1286, 114.659), (17.5, 114.3), (17.9786, 113.893), (18.45, 113.425), (18.77, 112.888), (19.075, 112.325), (19.5167, 111.793), (19.925, 111.275), (20.1399, 110.761), (20.325, 110.275), (20.6196, 109.848), (20.975, 109.4), (21.3901, 108.837), (22.0185, 107.724), (22.225, 107.225), (22.5184, 106.753), (23.1788, 104.602), (23.375, 104.2), (23.6503, 103.848), (23.8, 103.3)];[(19.925, 111.275)];[(20.325, 110.275), (20.6196, 109.848), (22.0185, 107.724), (22.225, 107.225), (22.5184, 106.753), (23.1788, 104.602), (23.375, 104.2), (23.6503, 103.848), (23.8, 103.3)];WP;WP;7;7;17/07/2014 9:00;20/07/2014 6:00;18/07/2014 12:00;20/07/2014 6:00;69;42;TS;Cat 5;140;888;0;13;5;4;131.7;1414.375287;1395.465724;39458029;17505626;6467241;3.98244E+11;9.21665E+11;1.40929E+11;4232973;71;148;45.7;0.735;0.077477332;5891.9;131.86;6096.487817;49705844.76;75.629;1.79;High_Middle;55102984.89;29836927.75;10352853.46;9960099
2014190N08154;RAMMASUN;VNM;2014;[(21.775, 108.25), (22.7643, 106.257), (22.8847, 105.637), (22.9889, 105.044)];[(21.775, 108.25)];[(21.775, 108.25), (22.7643, 106.257), (22.8847, 105.637), (22.9889, 105.044)];WP;WP;7;7;19/07/2014 0:00;19/07/2014 18:00;19/07/2014 0:00;19/07/2014 18:00;18;18;TS;Cat 3;100;945;0;12;3;3;81.4;359.7284711;356.4654575;3611318;289926;0;3724168028;37100940276;0;6200;27;298;66.9;0.675;0.07635644;5577.8;135.58;1579.189102;45212655.7;75.056;4.603050159;Low_Middle;20696653;4367111.2;1400089.409;36000
2014197N10137;MATMO;PHL;2014;[(11.3112, 130.809), (11.525, 130.575), (11.7575, 130.319), (12.05, 130.075), (12.4205, 129.904), (12.825, 129.7), (13.2057, 129.358), (13.575, 128.975), (13.9175, 128.635), (14.275, 128.325), (14.6493, 128.049), (15.125, 127.8), (15.773, 127.594), (16.5, 127.325), (17.2475, 126.894), (17.875, 126.375), (18.1981, 125.847), (18.45, 125.325), (18.8568, 124.836), (19.35, 124.4), (19.8872, 124.055), (20.5, 123.7), (21.2377, 123.205), (21.9, 122.7)];[(21.9, 122.7)];[(21.9, 122.7)];WP;WP;7;7;19/07/2014 9:00;22/07/2014 6:00;No landing;No landing;69;0;TS;Cat 2;85;955;185;17;2;No landing;84.7;1483.914201;1455.718393;;;;;;;;2;336;53.9;0.697;0.05561462;3637.4;117.46;2495.575295;25714208.5;70.481;1.84;Low_Middle;;;;683
2014209N12152;HALONG;JPN;2014;[(19.175, 129.8), (19.6325, 129.74), (20.075, 129.725), (20.495, 129.849), (20.9, 130.0), (21.3093, 130.05200000000002), (21.7, 130.1), (22.0537, 130.208), (22.4, 130.35), (22.7919, 130.501), (23.15, 130.675), (23.3977, 130.878), (23.625, 131.075), (23.9069, 131.227), (24.225, 131.4), (24.6069, 131.6), (24.975, 131.725), (25.3802, 131.734), (25.7, 131.675), (25.9719, 131.681), (26.25, 131.65), (26.5269, 131.56799999999998), (26.8, 131.5), (27.0581, 131.54399999999998), (27.325, 131.575), (27.7394, 131.589), (28.2, 131.55), (28.4719, 131.546), (28.7, 131.6), (28.9681, 131.703), (29.4, 131.875), (29.8888, 132.062), (30.425, 132.275), (30.8862, 132.374), (31.3, 132.525), (31.7288, 132.77100000000002), (32.175, 133.025), (32.5597, 133.148), (32.975, 133.35), (33.446, 133.747), (34.125, 134.3), (34.4225, 134.528), (35.1202, 135.023), (36.3286, 135.736), (37.580999999999996, 136.388), (38.89, 136.86), (40.1347, 137.124), (41.2, 137.15), (48.0498, 146.643), (47.9, 147.2), (47.8073, 147.757), (47.7, 148.3), (47.492, 148.793), (47.3, 149.3), (47.2347, 149.869), (47.2, 150.5), (47.1185, 151.186), (47.0, 151.9)];[(19.175, 129.8), (19.6325, 129.74), (20.075, 129.725), (24.225, 131.4), (24.6069, 131.6), (24.975, 131.725), (25.3802, 131.734), (25.7, 131.675), (25.9719, 131.681), (26.25, 131.65)];[(34.125, 134.3), (35.1202, 135.023)];WP;WP;8;8;05/08/2014 0:00;15/08/2014 0:00;10/08/2014 0:00;10/08/2014 3:00;240;3;TS;Cat 2;90;940;0;27;2;0;80.8;4087.494519;3684.120749;45683932;22966552;0;2.43468E+12;5.47677E+12;0;200000;10;352;8.7;0.904;0.033172004;6080.6;96.87;46484.15527;0;83.58780488;2.986867575;High;41962973.58;26064215.98;17012895.36;21750
2014212N11242;ISELLE;USA;2014;[(15.7, -133.2), (15.8149, -133.69299999999998), (15.9, -134.2), (15.9574, -134.708), (16.0, -135.2), (16.0574, -135.665), (16.1, -136.1), (16.1149, -136.515), (16.1, -136.9), (16.0574, -137.25799999999998), (16.0, -137.6), (15.9424, -137.94299999999998), (15.9, -138.3), (15.87, -138.69299999999998), (15.9, -139.1), (16.0273, -139.477), (16.2, -139.9), (16.3574, -140.41299999999998), (16.5, -141.0), (16.6073, -141.62), (16.7, -142.3), (16.8075, -143.042), (16.9, -143.8), (16.9346, -144.5), (17.0, -145.2), (17.1697, -145.935), (17.4, -146.7), (17.6574, -147.5), (17.9, -148.3), (18.0494, -149.043), (18.2, -149.8), (18.4574, -150.642), (18.7, -151.5), (18.8373, -152.33), (18.9, -153.1), (18.8923, -153.799), (18.9, -154.4), (19.0552, -154.842), (19.2, -155.35), (19.2089, -155.466), (19.273, -156.234), (19.4, -157.3), (19.5775, -158.16), (19.8, -158.9), (20.0495, -159.53799999999995), (20.3, -160.1), (20.5299, -160.672), (20.7, -161.2), (20.7871, -161.65), (20.8, -162.1), (20.7948, -162.62), (20.7, -163.2), (20.4799, -163.835), (20.2, -164.5), (19.9404, -165.155), (19.7, -165.8)];[(16.1, -136.9)];[(19.2, -155.35), (19.2089, -155.466)];EP;CP;8;8;03/08/2014 18:00;10/08/2014 12:00;08/08/2014 12:00;08/08/2014 12:30;162;0.5;TS;Cat 4;120;947;0;19;4;0;49;3553.735969;3481.194714;184822;0;0;0;35083524035;0;66000;1;34.7;18.5;0.915;0.484522862;7638.1;117.03;51015.13548;0;78.84146341;4.403829034;High;267481.544;167729.8835;96633.13851;834
2014245N19268;DOLLY;MEX;2014;[(19.2, -92.3), (19.5431, -92.8366), (20.0, -93.2), (20.6346, -93.301), (21.3, -93.4), (21.8599, -93.7672), (22.3, -94.3), (22.6702, -94.9343), (22.8, -95.6), (22.5525, -96.2038), (22.2, -96.7), (22.0488, -97.0297), (22.0, -97.3), (22.0, -97.4), (22.0131, -97.5868), (22.0, -97.7), (21.9, -98.0), (21.8265, -98.3986), (21.8, -98.8), (21.7498, -99.27), (21.7, -99.8), (21.6505, -100.385), (21.6, -101.0)];[(22.8, -95.6)];[(22.0, -97.7), (21.9, -98.0), (21.8265, -98.3986), (21.8, -98.8), (21.7498, -99.27), (21.7, -99.8), (21.6505, -100.385), (21.6, -101.0)];NAm;GM;9;9;01/09/2014 12:00;04/09/2014 0:00;03/09/2014 4:00;04/09/2014 0:00;60;20;TS;TS;45;1000;0;14;0;0;40.9;1155.056205;945.9886896;1449876;0;0;0;19707091648;0;500;1;63.9;21;0.754;0.19362698;3581.8;117.33;9839.050191;10028946.92;74.908;5.153371055;High_Middle;19796350.94;1115491.736;1115491.736;1500
2014246N17254;NORBERT;MEX;2014;[(17.0, -106.5), (17.5, -106.418), (18.0, -106.4), (18.4874, -106.497), (18.9, -106.7), (19.2099, -106.962), (19.4, -107.3), (19.4875, -107.685), (19.5, -108.1), (19.4926, -108.53), (19.5, -108.9), (19.5698, -109.123), (19.7, -109.3), (19.8925, -109.55), (20.1, -109.8), (20.2425, -110.008), (20.4, -110.2), (20.6275, -110.415), (20.9, -110.6), (21.1924, -110.708), (21.5, -110.8), (21.7925, -110.928), (22.1, -111.1), (22.4426, -111.342), (22.8, -111.6), (23.1649, -111.793), (23.5, -112.0), (23.7726, -112.293), (24.0, -112.6), (24.2073, -112.843), (24.4, -113.1), (24.6075, -113.435), (24.8, -113.8), (24.965, -114.158), (25.1, -114.5), (25.1997, -114.785), (25.3, -115.1), (25.4427, -115.542), (25.6, -116.0), (25.7423, -116.373), (25.9, -116.7), (26.085, -117.023), (26.3, -117.3), (26.5499, -117.515), (26.8, -117.7), (27.015, -117.9), (27.2, -118.1), (27.35, -118.323), (27.5, -118.5), (27.6775, -118.588), (27.9, -118.6), (28.1925, -118.565), (28.5, -118.5), (28.81, -118.458), (29.0, -118.4), (28.9675, -118.292), (28.8, -118.2), (28.6075, -118.2), (28.4, -118.2), (28.235, -118.13), (28.1, -118.0), (28.0001, -117.792), (27.9, -117.6), (27.7649, -117.513), (27.6, -117.5), (27.4, -117.535), (27.2, -117.6), (27.0375, -117.655), (26.9, -117.7)];[(24.4, -113.1)];[(24.2073, -112.843)];EP;EP;9;9;02/09/2014 12:00;11/09/2014 0:00;No landing;No landing;204;0;TS;Cat 3;110;950;90;10;3;No landing;76.2;2285.67503;1592.077531;442925;8;0;673816;5722977042;0;25000;3;63.9;21;0.754;0.19362698;3581.8;117.33;9839.050191;10028946.92;74.908;5.153371055;High_Middle;704545.1613;6282.389538;0;7500
2014253N13244;ODILE;MEX;2014;[(12.5, -116.5), (12.6327, -116.965), (12.8, -117.4), (13.0274, -117.78), (13.3, -118.1), (13.5774, -118.365), (13.9, -118.6), (14.2924, -118.843), (14.7, -119.1), (15.065, -119.4), (15.4, -119.7), (15.7225, -119.995), (16.0, -120.2), (16.2224, -120.26), (16.4, -120.2), (16.565, -120.08), (16.7, -119.9), (16.8225, -119.715), (16.9, -119.5), (16.93, -119.258), (16.9, -119.0), (16.8225, -118.75), (16.7, -118.5), (16.565, -118.25), (16.4, -118.0), (16.2, -117.742), (16.0, -117.5), (15.8499, -117.308), (15.7, -117.1), (15.4999, -116.838), (15.3, -116.5), (15.12, -116.072), (15.0, -115.6), (14.9474, -115.15), (15.0, -114.7), (15.1549, -114.257), (15.4, -113.8), (15.6698, -113.322), (16.0, -112.8), (16.355, -112.207), (16.8, -111.6), (17.3549, -111.027), (18.0, -110.5), (18.685, -110.005), (19.4, -109.6), (20.0849, -109.305), (20.8, -109.1), (21.5801, -108.94), (22.4, -108.8)];[(13.3, -118.1), (13.5774, -118.365), (13.9, -118.6), (14.2924, -118.843), (14.7, -119.1), (15.065, -119.4), (15.4, -119.7), (15.7225, -119.995), (16.0, -120.2), (16.2224, -120.26), (16.4, -120.2), (16.565, -120.08), (16.7, -119.9), (16.8225, -119.715), (16.9, -119.5), (16.93, -119.258), (16.9, -119.0), (16.8225, -118.75), (16.7, -118.5), (16.565, -118.25), (16.4, -118.0), (16.2, -117.742), (16.0, -117.5), (15.8499, -117.308), (15.7, -117.1), (15.4999, -116.838), (15.3, -116.5), (15.12, -116.072), (15.0, -115.6), (14.9474, -115.15), (15.0, -114.7), (15.1549, -114.257), (15.4, -113.8), (15.6698, -113.322), (16.0, -112.8), (16.355, -112.207), (16.8, -111.6), (17.3549, -111.027), (18.0, -110.5), (18.685, -110.005), (19.4, -109.6), (20.0849, -109.305), (20.8, -109.1)];[(22.4, -108.8)];EP;EP;9;9;10/09/2014 6:00;16/09/2014 6:00;No landing;No landing;144;0;DS;TD;30;1003;113;17;-1;No landing;127.9;2382.826921;1366.515422;684631;489329;386728;7003536617;12143286017;4150282915;2500000;6;63.9;21;0.754;0.19362698;3581.8;117.33;9839.050191;10028946.92;74.908;5.153371055;High_Middle;;;;75135
2014254N10142;KALMAEGI;VNM;2014;[(21.1, 108.175), (21.3707, 107.354), (21.65, 106.5), (21.9567, 105.591), (22.2857, 104.657), (22.6771, 103.777)];[(21.1, 108.175)];[(21.3707, 107.354), (21.65, 106.5), (21.9567, 105.591), (22.2857, 104.657), (22.6771, 103.777)];WP;WP;9;9;16/09/2014 12:00;17/09/2014 3:00;16/09/2014 15:00;17/09/2014 3:00;15;12;TS;Cat 1;77;960;0;18;1;1;97.9;487.4346707;486.8608217;30555158;4165830;83602;40723439976;1.95072E+11;1400129747;4500;11;298;66.9;0.675;0.07635644;5577.8;135.58;1579.189102;45212655.7;75.056;4.603050159;Low_Middle;34334669.48;23586325.89;5044490.079;11325
2014254N10142;KALMAEGI;PHL;2014;[(13.7448, 131.588), (13.725, 131.025), (13.6798, 130.546), (13.65, 130.15), (13.6536, 129.787), (13.725, 129.45), (13.8673, 129.137), (14.1, 128.75), (14.434000000000001, 128.167), (14.775, 127.55), (14.9929, 127.061), (15.2, 126.625), (15.4847, 126.222), (15.8, 125.775), (16.1107, 125.191), (16.425, 124.55), (16.7212, 123.974), (17.05, 123.325), (17.4702, 122.545), (17.8, 121.675), (17.9686, 120.66), (18.025, 119.65), (18.009, 118.842), (18.025, 118.05), (18.2057, 117.095)];[(17.4702, 122.545)];[(17.8, 121.675), (17.9686, 120.66)];WP;WP;9;9;12/09/2014 3:00;15/09/2014 3:00;14/09/2014 12:00;14/09/2014 15:00;72;3;TS;Cat 1;75;965;0;19;1;1;100.9;1670.412178;1627.315616;11245419;7499717;712204;40665635398;80283519967;3961023896;19183;4;336;53.9;0.697;0.05561462;3637.4;117.46;2495.575295;25714208.5;70.481;1.84;Low_Middle;7263955.702;4952305.485;1685604.153;431086
2014254N10142;KALMAEGI;CHN;2014;[(18.875, 114.425), (19.0528, 113.643), (19.25, 112.9), (19.4982, 112.186), (19.8, 111.45), (20.1605, 110.624), (20.525, 109.775), (20.8251, 108.974), (23.0111, 102.967), (23.086, 102.257), (22.8, 101.625), (22.0053, 101.277), (21.6, 100.8)];[(19.25, 112.9), (19.4982, 112.186), (19.8, 111.45), (20.1605, 110.624), (20.525, 109.775)];[(20.525, 109.775), (23.0111, 102.967), (23.086, 102.257), (22.8, 101.625), (22.0053, 101.277), (21.6, 100.8)];WP;WP;9;9;15/09/2014 12:00;17/09/2014 18:00;16/09/2014 6:00;17/09/2014 18:00;54;36;TS;Cat 1;81;960;0;17;1;1;103;1585.44349;1454.698792;35546832;8354676;411263;1.94131E+11;8.34193E+11;11074853559;2900000;9;148;45.7;0.735;0.077477332;5891.9;131.86;6096.487817;49705844.76;75.629;1.79;High_Middle;70191630.81;32190645.21;5833704.363;394000
